u_id,m_id,rating
1233,932,8
1233,77,10
1233,439,8
1233,969,10
1233,475,10
1233,420,8
1234,252,10
1234,589,8
1234,948,8
1234,270,8
1234,913,8
1234,922,10
1234,930,10
1234,291,8
1234,673,10
1234,435,10
1234,260,8
1234,481,8
1234,858,10
1234,127,8
1234,863,4
1234,865,8
1234,196,10
1234,198,10
1234,897,8
1234,186,10
1235,593,6
1235,231,8
1235,269,8
1235,431,6
1235,291,2
1235,672,8
1235,678,10
1235,680,6
1235,683,4
1235,215,8
1235,222,10
1235,888,10
1235,292,4
1235,296,8
1235,454,10
1235,875,10
1235,608,8
1235,647,4
1235,183,8
1235,802,10
1236,990,6
1236,589,8
1236,912,6
1236,919,8
1236,405,8
1236,406,6
1236,411,6
1236,101,6
1236,441,6
1236,127,8
1236,698,8
1236,115,8
1236,868,8
1236,196,4
1236,101,10
1236,194,8
1236,527,6
1236,0,8
1236,200,6
1236,210,6
1237,407,10
1237,265,2
1237,270,10
1237,409,10
1237,934,6
1237,410,10
1237,411,10
1237,412,6
1237,617,4
1237,279,6
1237,645,8
1237,805,10
1237,421,10
1237,804,8
1237,253,10
1237,892,8
1237,499,8
1237,480,8
1237,339,2
1237,167,8
1238,997,8
1238,70,8
1238,913,10
1238,920,10
1238,203,8
1238,219,6
1238,968,10
1238,408,8
1238,298,8
1238,233,10
1238,623,8
1238,686,4
1238,690,6
1238,692,8
1238,858,6
1238,193,8
1238,346,6
1238,117,6
1238,513,8
1238,333,10
1239,997,10
1239,589,4
1239,1,10
1239,6
1239,265,8
1239,590,8
1239,593,10
1239,595,10
1239,71,8
1239,449,8
1239,610,8
1239,617,8
1239,77,8
1239,282,10
1239,443,10
1239,641,8
1239,251,6
1239,255,6
1239,810,8
1239,270,4
1240,793,6
1240,798,8
1240,592,4
1240,902,8
1240,225,2
1240,408,6
1240,298,6
1240,452,8
1240,454,4
1240,623,8
1240,481,8
1240,499,6
1240,196,8
1240,882,8
1240,897,10
1240,301,6
1240,302,4
1240,326,6
1240,511,4
1240,512,4
1241,793,8
1241,794,10
1241,997,10
1241,588,10
1241,3,10
1241,7,8
1241,948,8
1241,595,10
1241,952,10
1241,414,10
1241,81,10
1241,83,10
1241,85,8
1241,33,10
1241,248,10
1241,778,2
1241,52,10
1241,600,8
1241,466,10
1241,617,10
1242,987,6
1242,574,10
1242,790,6
1242,251,10
1242,54,6
1242,794,10
1242,720,10
1242,256,8
1242,997,6
1242,581,4
1242,728,8
1242,586,4
1242,587,6
1242,589,6
1242,0,6
1242,1,6
1242,2,6
1242,7,6
1242,260,10
1242,407,8
1243,719,6
1243,251,8
1243,793,8
1243,991,6
1243,252,10
1243,795,8
1243,798,4
1243,997,10
1243,259,4
1243,586,6
1243,587,6
1243,589,10
1243,0,10
1243,1,8
1243,948,8
1243,65,6
1243,263,8
1243,265,8
1243,266,8
1243,733,6
1244,249,8
1244,989,6
1244,937,6
1244,793,8
1244,991,8
1244,794,8
1244,58,6
1244,798,2
1244,997,10
1244,259,6
1244,585,4
1244,589,8
1244,2,4
1244,3,2
1244,6,10
1244,9,6
1244,946,6
1244,947,10
1244,948,6
1244,949,10
1245,253,8
1245,589,10
1245,741,8
1245,750,10
1245,924,10
1245,72,8
1245,616,8
1245,288,10
1245,662,8
1245,471,10
1245,260,8
1245,826,6
1245,191,6
1245,194,6
1245,196,8
1245,197,10
1245,199,8
1245,374,10
1245,529,10
1245,584,8
1246,987,8
1246,249,8
1246,718,6
1246,53,2
1246,793,8
1246,54,6
1246,720,10
1246,995,4
1246,58,8
1246,798,4
1246,257,8
1246,724,6
1246,997,10
1246,258,4
1246,587,8
1246,588,8
1246,589,8
1246,0,10
1246,1,8
1246,2,6
1247,793,8
1247,254,10
1247,202,8
1247,5,6
1247,270,8
1247,284,10
1247,912,10
1247,913,10
1247,923,10
1247,943,8
1247,430,6
1247,409,6
1247,294,8
1247,651,10
1247,457,4
1247,624,8
1247,481,8
1247,628,10
1247,827,8
1247,881,6
1248,256,10
1248,259,10
1248,1,4
1248,948,8
1248,64,2
1248,265,8
1248,593,10
1248,76,6
1248,745,10
1248,750,10
1248,288,10
1248,904,8
1248,294,4
1248,908,8
1248,44,6
1248,910,10
1248,449,6
1248,919,8
1248,778,10
1248,460,2
1249,589,10
1249,270,8
1249,750,10
1249,924,8
1249,287,6
1249,288,8
1249,660,8
1249,277,6
1249,699,6
1249,193,8
1249,196,10
1249,199,10
1249,154,6
1249,529,10
1249,584,8
1249,571,6
1249,340,6
1249,703,4
1249,200,8
1249,944,8
1250,997,10
1250,952,6
1250,922,10
1250,72,8
1250,600,6
1250,408,6
1250,827,6
1250,858,10
1250,481,8
1250,179,10
1250,893,10
1250,897,10
1250,101,10
1250,160,10
1250,320,8
1250,706,6
1250,707,6
1250,599,6
1250,910,10
1250,911,10
1251,987,8
1251,997,10
1251,4,2
1251,785,8
1251,949,8
1251,433,6
1251,408,2
1251,485,6
1251,492,2
1251,223,8
1251,233,8
1251,683,8
1251,694,4
1251,858,10
1251,197,8
1251,108,8
1251,310,6
1251,513,6
1251,318,8
1251,188,4
1252,790,6
1252,794,8
1252,254,10
1252,997,8
1252,1,8
1252,949,8
1252,262,8
1252,593,8
1252,272,8
1252,273,10
1252,76,10
1252,277,8
1252,37,10
1252,237,6
1252,299,10
1252,924,10
1252,617,8
1252,473,8
1252,940,10
1252,79,8
1253,997,8
1253,1,8
1253,265,10
1253,19,6
1253,279,6
1253,288,10
1253,236,4
1253,295,4
1253,296,10
1253,299,10
1253,446,10
1253,449,8
1253,60,6
1253,68,6
1253,83,8
1253,289,8
1253,295,6
1253,424,6
1253,232,6
1253,885,6
1254,62,10
1254,408,8
1254,270,8
1254,277,10
1254,80,8
1254,902,10
1254,290,10
1254,296,10
1254,44,10
1254,243,8
1254,441,8
1254,46,8
1254,912,10
1254,248,10
1254,914,8
1254,915,10
1254,405,6
1254,406,10
1254,266,4
1254,931,10
1255,249,8
1255,791,8
1255,793,8
1255,995,2
1255,724,8
1255,997,10
1255,259,8
1255,4,8
1255,401,6
1255,6,8
1255,264,10
1255,265,8
1255,590,8
1255,592,4
1255,593,10
1255,952,6
1255,71,6
1255,416,4
1255,271,10
1255,76,6
1256,248,10
1256,249,10
1256,252,10
1256,208,8
1256,267,10
1256,269,10
1256,593,10
1256,11,8
1256,904,10
1256,908,10
1256,924,8
1256,928,10
1256,933,10
1256,617,10
1256,965,8
1256,672,2
1256,131,8
1256,608,10
1256,197,8
1256,678,10
1257,987,10
1257,54,4
1257,259,10
1257,736,2
1257,592,10
1257,288,6
1257,919,6
1257,405,6
1257,406,10
1257,421,6
1257,269,6
1257,470,2
1257,426,6
1257,642,2
1257,230,8
1257,461,8
1257,479,10
1257,489,4
1257,894,8
1257,127,8
1258,930,8
1258,932,10
1258,934,8
1258,203,10
1258,947,10
1258,948,8
1258,66,10
1258,952,6
1258,284,10
1258,913,10
1258,930,10
1258,617,10
1258,942,10
1258,435,10
1258,290,8
1258,296,10
1258,608,10
1258,152,10
1258,153,10
1258,179,10
1259,249,10
1259,930,10
1259,937,8
1259,259,10
1259,589,10
1259,3,8
1259,270,10
1259,908,8
1259,924,10
1259,291,4
1259,454,8
1259,455,8
1259,673,8
1259,450,10
1259,242,6
1259,260,10
1259,266,10
1259,858,6
1259,121,6
1259,469,6
1260,987,8
1260,249,10
1260,793,8
1260,991,8
1260,252,10
1260,993,8
1260,796,8
1260,58,6
1260,798,4
1260,257,6
1260,997,8
1260,258,8
1260,259,6
1260,587,8
1260,589,6
1260,1,6
1260,6,10
1260,404,6
1260,405,6
1260,407,6
1261,790,10
1261,250,8
1261,793,8
1261,995,6
1261,798,8
1261,588,8
1261,589,10
1261,3,6
1261,60,8
1261,948,8
1261,261,8
1261,269,6
1261,270,8
1261,274,10
1261,748,8
1261,900,8
1261,908,10
1261,440,6
1261,913,10
1261,53,10
1262,793,6
1262,798,4
1262,259,8
1262,948,8
1262,263,10
1262,590,8
1262,270,8
1262,285,8
1262,288,10
1262,33,8
1262,39,6
1262,297,8
1262,247,4
1262,778,8
1262,407,6
1262,261,8
1262,268,10
1262,466,6
1262,210,6
1262,413,10
1263,987,8
1263,719,4
1263,575,6
1263,793,4
1263,995,4
1263,256,8
1263,997,6
1263,588,4
1263,1,8
1263,4
1263,7,6
1263,405,6
1263,265,10
1263,593,10
1263,278,8
1263,745,10
1263,81,6
1263,288,8
1263,33,10
1263,39,10
1264,987,8
1264,249,8
1264,574,8
1264,937,6
1264,250,10
1264,990,4
1264,793,8
1264,991,4
1264,54,6
1264,252,8
1264,253,8
1264,993,8
1264,995,6
1264,58,6
1264,257,10
1264,724,6
1264,997,10
1264,258,10
1264,259,8
1264,728,8
1265,791,6
1265,990,6
1265,53,2
1265,793,6
1265,54,4
1265,794,8
1265,257,8
1265,997,10
1265,258,8
1265,588,4
1265,0,10
1265,1,8
1265,2
1265,943,8
1265,6,10
1265,7,4
1265,60,2
1265,948,2
1265,949,10
1265,262,10
1266,987,6
1266,248,8
1266,577,6
1266,791,6
1266,251,10
1266,54,8
1266,794,6
1266,58,8
1266,798,4
1266,996,8
1266,59,8
1266,257,8
1266,799,2
1266,997,8
1266,258,8
1266,998,4
1266,259,10
1266,581,8
1266,728,8
1266,585,6
1267,259,6
1267,589,10
1267,6,10
1267,263,8
1267,67,10
1267,68,4
1267,590,8
1267,592,4
1267,593,10
1267,594,10
1267,415,4
1267,270,8
1267,272,8
1267,75,6
1267,275,6
1267,283,10
1267,750,10
1267,287,8
1267,289,8
1267,900,6
1268,932,8
1268,251,10
1268,54,4
1268,252,10
1268,253,10
1268,256,10
1268,997,10
1268,202,10
1268,405,2
1268,208,10
1268,408,10
1268,262,10
1268,264,10
1268,67,10
1268,590,4
1268,592,4
1268,270,10
1268,76,8
1268,276,10
1268,22,10
1269,987,10
1269,997,10
1269,16,4
1269,913,10
1269,785,10
1269,421,6
1269,699,4
1269,858,10
1269,114,10
1269,336,10
1269,355,8
1269,160,10
1269,369,6
1269,174,8
1269,175,6
1269,176,10
1269,584,10
1269,396,10
1269,510,6
1269,716,10
1270,793,4
1270,952,10
1270,68,6
1270,285,2
1270,298,6
1270,459,8
1270,623,2
1270,822,4
1270,823,8
1270,826,2
1270,863,8
1270,897,8
1270,300,6
1270,317,10
1270,325,2
1270,185,6
1270,190,2
1270,354,4
1270,357,8
1270,509,4
1271,59,8
1271,588,8
1271,1,10
1271,2,6
1271,948,10
1271,64,8
1271,409,8
1271,736,4
1271,593,6
1271,595,10
1271,270,8
1271,276,8
1271,278,10
1271,82,4
1271,37,10
1271,292,8
1271,294,10
1271,762,2
1271,449,8
1271,924,10
1272,987,8
1272,989,8
1272,990,6
1272,991,6
1272,54,4
1272,252,10
1272,720,10
1272,993,4
1272,58,6
1272,586,4
1272,587,4
1272,588,8
1272,1,10
1272,3,6
1272,6,10
1272,408,6
1272,262,8
1272,265,8
1272,590,6
1272,736,4
1273,987,8
1273,249,6
1273,250,10
1273,252,10
1273,254,8
1273,256,8
1273,997,10
1273,259,8
1273,583,8
1273,1,6
1273,202,8
1273,7,6
1273,260,10
1273,65,6
1273,66,10
1273,265,8
1273,267,10
1273,593,10
1273,594,8
1273,11,8
1274,248,6
1274,249,8
1274,932,8
1274,936,6
1274,250,10
1274,251,8
1274,793,8
1274,252,10
1274,253,8
1274,720,8
1274,993,8
1274,254,10
1274,256,6
1274,258,8
1274,259,6
1274,581,8
1274,589,8
1274,0,8
1274,1,10
1274,203,10
1275,250,10
1275,262,10
1275,590,6
1275,270,10
1275,750,8
1275,294,10
1275,908,8
1275,912,10
1275,920,10
1275,924,8
1275,969,10
1275,670,8
1275,260,10
1275,894,8
1275,111,10
1275,396,8
1275,161,10
1275,927,10
1275,739,10
1275,546,6
1276,997,8
1276,259,10
1276,588,6
1276,1,8
1276,64,8
1276,265,8
1276,269,10
1276,288,10
1276,32,4
1276,35,8
1276,37,8
1276,39,10
1276,292,10
1276,243,8
1276,910,8
1276,916,10
1276,921,8
1276,200,8
1276,60,6
1276,210,8
1277,995,10
1277,407,10
1277,780,6
1277,81,10
1277,499,6
1277,644,6
1277,606,6
1277,264,6
1277,220,4
1277,253,10
1277,499,10
1277,858,10
1277,107,10
1277,121,6
1277,122,2
1277,193,8
1277,345,8
1277,347,4
1277,338,10
1277,517,4
1278,263,8
1278,291,10
1278,912,6
1278,780,6
1278,403,10
1278,427,8
1278,287,8
1278,640,4
1278,645,4
1278,628,8
1278,438,6
1278,834,10
1278,804,10
1278,466,6
1278,260,10
1278,266,8
1278,104,6
1278,649,6
1278,296,6
1278,890,8
1279,987,4
1279,715,6
1279,52,4
1279,250,6
1279,59,8
1279,997,8
1279,259,4
1279,586,2
1279,589,4
1279,0,8
1279,1,4
1279,64,6
1279,408,6
1279,262,8
1279,265,6
1279,733,6
1279,590,6
1279,736,4
1279,592,4
1279,593,6
1280,793,6
1280,798,8
1280,997,8
1280,589,10
1280,1,10
1280,81,8
1280,409,6
1280,470,4
1280,285,6
1280,833,6
1280,223,8
1280,617,6
1280,623,10
1280,683,8
1280,694,8
1280,858,10
1280,861,6
1280,127,10
1280,608,10
1280,826,2
1281,259,6
1281,583,4
1281,589,6
1281,6,10
1281,60,4
1281,949,8
1281,268,6
1281,593,10
1281,595,8
1281,952,4
1281,19,6
1281,284,6
1281,437,2
1281,908,8
1281,299,8
1281,766,6
1281,919,6
1281,67,10
1281,268,8
1281,938,4
1282,259,10
1282,64,10
1282,270,8
1282,912,6
1282,291,8
1282,673,6
1282,424,10
1282,266,8
1282,858,6
1282,685,6
1282,868,8
1282,324,10
1282,394,8
1282,721,10
1282,110,6
1282,531,6
1282,393,8
1282,716,10
1282,536,10
1282,968,8
1283,59,8
1283,588,8
1283,1,10
1283,407,6
1283,593,6
1283,594,6
1283,595,10
1283,597,10
1283,270,6
1283,81,6
1283,910,8
1283,919,10
1283,783,6
1283,784,2
1283,294,6
1283,260,4
1283,687,6
1283,296,2
1283,608,2
1283,480,8
1284,249,6
1284,930,6
1284,932,6
1284,793,8
1284,252,10
1284,58,8
1284,798,6
1284,997,8
1284,259,10
1284,589,6
1284,1,6
1284,3,6
1284,940,2
1284,5,6
1284,6
1284,6
1284,404,6
1284,946,2
1284,947,2
1284,948,6
1285,987,8
1285,988,8
1285,249,6
1285,989,8
1285,719,6
1285,574,10
1285,930,8
1285,790,8
1285,937,6
1285,791,8
1285,250,10
1285,990,8
1285,251,8
1285,793,10
1285,991,10
1285,54,6
1285,252,10
1285,993,8
1285,254,10
1285,58,4
1286,987,8
1286,997,8
1286,8,6
1286,265,6
1286,590,8
1286,599,6
1286,283,10
1286,30,10
1286,37,8
1286,785,6
1286,401,6
1286,419,2
1286,81,6
1286,428,4
1286,964,6
1286,968,8
1286,600,6
1286,408,6
1286,223,8
1286,298,8
1287,793,8
1287,997,10
1287,1,10
1287,8
1287,946,6
1287,948,8
1287,593,10
1287,13,6
1287,952,10
1287,745,10
1287,446,6
1287,617,10
1287,83,6
1287,482,4
1287,631,8
1287,409,4
1287,609,8
1287,286,2
1287,694,10
1287,232,8
1288,789,6
1288,997,10
1288,259,8
1288,407,8
1288,65,6
1288,263,8
1288,735,8
1288,593,4
1288,11,8
1288,19,6
1288,270,8
1288,419,8
1288,37,8
1288,919,10
1288,923,8
1288,201,6
1288,219,4
1288,222,8
1288,81,6
1288,427,8
1289,254,10
1289,408,10
1289,262,10
1289,590,8
1289,270,10
1289,287,10
1289,291,8
1289,912,10
1289,919,10
1289,923,4
1289,953,10
1289,969,10
1289,260,10
1289,296,4
1289,608,6
1289,480,10
1289,303,6
1289,193,10
1289,196,10
1289,197,10
1290,987,8
1290,793,8
1290,943,2
1290,908,8
1290,441,6
1290,913,10
1290,203,8
1290,81,6
1290,433,8
1290,223,6
1290,448,8
1290,233,8
1290,471,10
1290,266,10
1290,623,8
1290,858,10
1290,129,6
1290,881,8
1290,480,6
1290,648,8
1291,987,4
1291,248,6
1291,997,8
1291,258,10
1291,259,8
1291,587,8
1291,1,6
1291,204,10
1291,949,6
1291,64,6
1291,263,8
1291,265,6
1291,68,6
1291,593,8
1291,594,10
1291,596,8
1291,597,8
1291,19,10
1291,270,8
1291,271,8
1292,249,8
1292,793,4
1292,259,10
1292,589,8
1292,948,6
1292,261,6
1292,284,8
1292,94,4
1292,912,10
1292,291,8
1292,455,6
1292,673,10
1292,490,6
1292,457,4
1292,657,6
1292,266,4
1292,624,8
1292,481,10
1292,858,10
1292,176,8
1293,987,6
1293,997,10
1293,588,2
1293,6
1293,265,8
1293,285,4
1293,294,6
1293,908,8
1293,778,6
1293,617,10
1293,426,6
1293,282,6
1293,953,4
1293,276,8
1293,421,8
1293,223,6
1293,246,10
1293,804,10
1293,477,6
1293,481,8
1294,936,10
1294,256,10
1294,997,10
1294,259,6
1294,728,8
1294,588,8
1294,1,10
1294,405,8
1294,208,10
1294,65,10
1294,409,6
1294,265,10
1294,270,8
1294,273,10
1294,279,8
1294,748,6
1294,28,8
1294,80,6
1294,281,6
1294,284,10
1295,248,4
1295,252,10
1295,203,6
1295,949,8
1295,66,6
1295,267,8
1295,284,8
1295,913,8
1295,920,10
1295,930,10
1295,617,10
1295,942,10
1295,435,10
1295,298,8
1295,858,8
1295,131,8
1295,152,8
1295,855,8
1295,179,6
1295,897,10
1296,997,6
1296,1,6
1296,6,8
1296,265,8
1296,590,10
1296,593,10
1296,617,6
1296,291,8
1296,252,8
1296,653,4
1296,418,8
1296,617,2
1296,682,10
1296,671,8
1296,499,10
1296,296,8
1296,307,10
1296,198,8
1296,893,8
1296,357,10
1297,987,8
1297,716,8
1297,574,8
1297,932,6
1297,937,4
1297,793,8
1297,252,8
1297,720,10
1297,997,10
1297,259,10
1297,581,8
1297,586,6
1297,587,4
1297,589,8
1297,1,8
1297,401,6
1297,6,8
1297,6,8
1297,405,10
1297,407,8
1298,987,10
1298,575,8
1298,577,4
1298,52,8
1298,53,6
1298,54,8
1298,253,10
1298,993,8
1298,254,10
1298,58,8
1298,59,8
1298,724,6
1298,259,8
1298,585,8
1298,586,8
1298,587,8
1298,588,10
1298,589,10
1298,1,10
1298,2,8
1299,987,10
1299,248,10
1299,793,6
1299,54,6
1299,253,10
1299,720,8
1299,995,4
1299,256,10
1299,724,10
1299,997,6
1299,258,8
1299,259,6
1299,588,8
1299,589,10
1299,0,10
1299,1,8
1299,6,8
1299,405,10
1299,261,10
1299,408,2
1300,987,10
1300,793,8
1300,995,6
1300,724,8
1300,997,10
1300,258,8
1300,60,10
1300,948,10
1300,261,10
1300,16,8
1300,742,2
1300,785,6
1300,799,8
1300,81,10
1300,623,2
1300,428,8
1300,968,8
1300,644,6
1300,645,10
1300,448,2
1301,249,10
1301,250,8
1301,793,8
1301,252,8
1301,58,4
1301,798,6
1301,259,10
1301,587,10
1301,589,10
1301,1,8
1301,2,6
1301,6,8
1301,6,8
1301,7,8
1301,949,10
1301,408,10
1301,263,6
1301,67,4
1301,265,8
1301,733,2
1302,793,10
1302,589,8
1302,407,10
1302,741,2
1302,742,8
1302,422,10
1302,232,8
1302,780,8
1302,603,8
1302,412,8
1302,625,10
1302,428,10
1302,644,8
1302,645,10
1302,653,10
1302,676,8
1302,628,8
1302,286,2
1302,454,8
1302,866,10
1303,987,8
1303,248,8
1303,249,10
1303,574,4
1303,937,4
1303,250,8
1303,990,2
1303,991,4
1303,252,10
1303,253,6
1303,254,10
1303,58,4
1303,256,10
1303,997,10
1303,258,10
1303,259,8
1303,585,4
1303,587,4
1303,589,8
1303,1,8
1304,257,8
1304,997,2
1304,589,10
1304,6
1304,261,10
1304,265,8
1304,592,6
1304,593,8
1304,291,10
1304,924,6
1304,406,6
1304,610,10
1304,617,8
1304,278,4
1304,288,10
1304,467,6
1304,203,2
1304,421,6
1304,628,8
1304,451,8
1305,988,10
1305,7,10
1305,64,8
1305,77,10
1305,677,10
1305,859,10
1305,859,8
1305,189,10
1305,192,8
1305,193,10
1305,880,8
1305,142,8
1305,182,8
1305,363,10
1305,162,8
1305,539,8
1305,961,6
1305,363,8
1305,527,8
1305,549,8
1306,987,10
1306,248,8
1306,989,8
1306,932,6
1306,250,10
1306,793,8
1306,252,10
1306,794,8
1306,253,8
1306,254,10
1306,724,8
1306,997,8
1306,588,6
1306,589,8
1306,0,8
1306,1,10
1306,4,6
1306,202,10
1306,6,10
1306,6,8
1307,249,8
1307,589,10
1307,284,8
1307,908,8
1307,969,10
1307,806,8
1307,260,8
1307,846,10
1307,858,10
1307,661,8
1307,382,8
1307,110,8
1307,396,6
1307,962,8
1307,36,10
1307,791,8
1307,534,8
1307,210,8
1307,214,10
1307,28,10
1308,987,6
1308,793,8
1308,997,6
1308,948,8
1308,733,10
1308,595,4
1308,270,8
1308,278,8
1308,291,10
1308,610,8
1308,278,6
1308,250,8
1308,253,6
1308,408,4
1308,421,8
1308,285,2
1308,682,6
1308,490,8
1308,693,8
1308,223,4
1309,801,10
1309,408,8
1309,273,6
1309,298,8
1309,863,10
1309,617,10
1309,481,2
1309,827,8
1309,889,10
1309,197,6
1309,852,10
1309,301,8
1309,316,8
1309,173,6
1309,327,10
1309,584,6
1309,354,2
1309,920,4
1309,534,4
1309,555,10
1310,988,6
1310,293,10
1310,295,4
1310,299,8
1310,243,8
1310,248,10
1310,620,10
1310,683,10
1310,685,8
1310,185,8
1310,196,8
1310,343,8
1310,101,8
1310,111,8
1310,313,4
1310,704,10
1310,144,6
1310,360,8
1310,526,8
1310,960,6
1311,987,8
1311,53,8
1311,793,10
1311,54,8
1311,57,6
1311,588,8
1311,408,10
1311,67,10
1311,590,10
1311,736,6
1311,592,8
1311,594,10
1311,595,8
1311,270,10
1311,272,10
1311,78,10
1311,80,10
1311,81,8
1311,83,6
1311,87,10
1312,987,6
1312,53,4
1312,54,8
1312,799,8
1312,588,8
1312,589,6
1312,1,6
1312,405,6
1312,595,8
1312,596,8
1312,270,8
1312,274,10
1312,741,10
1312,78,8
1312,24,2
1312,80,8
1312,81,8
1312,85,6
1312,87,8
1312,89,6
1313,589,10
1313,3,6
1313,408,8
1313,610,6
1313,409,6
1313,273,8
1313,457,8
1313,827,6
1313,480,6
1313,863,2
1313,879,6
1313,196,6
1313,163,8
1313,170,8
1313,370,8
1313,173,4
1313,176,2
1313,178,8
1313,512,10
1313,912,8
1314,987,6
1314,53,2
1314,54,2
1314,59,2
1314,259,6
1314,586,8
1314,588,2
1314,1,2
1314,2,8
1314,3,2
1314,4,8
1314,407,8
1314,265,6
1314,736,4
1314,594,2
1314,595,2
1314,596,2
1314,411,4
1314,78,2
1314,80,2
1315,248,10
1315,252,10
1315,256,10
1315,997,10
1315,948,6
1315,65,10
1315,67,10
1315,265,8
1315,269,10
1315,593,6
1315,952,6
1315,76,10
1315,22,10
1315,750,10
1315,903,10
1315,904,10
1315,908,10
1315,44,8
1315,912,10
1315,919,8
1316,987,6
1316,3,6
1316,70,8
1316,913,8
1316,617,8
1316,968,8
1316,806,4
1316,683,6
1316,686,8
1316,699,4
1316,841,6
1316,129,6
1316,480,10
1316,305,6
1316,336,8
1316,175,4
1316,526,8
1316,580,6
1316,185,8
1316,390,8
1317,987,8
1317,248,8
1317,51,6
1317,791,8
1317,990,8
1317,251,8
1317,793,6
1317,991,6
1317,54,4
1317,993,8
1317,796,6
1317,995,4
1317,798,4
1317,59,6
1317,724,6
1317,997,8
1317,258,8
1317,586,6
1317,587,10
1317,588,8
1318,943,2
1318,945,2
1318,424,6
1318,260,2
1318,481,10
1318,448,6
1318,478,6
1318,840,6
1318,889,6
1318,893,4
1318,896,6
1318,897,8
1318,356,8
1318,160,6
1318,513,8
1318,555,8
1318,340,8
1318,200,8
1318,753,10
1318,908,2
1319,948,10
1319,270,6
1319,610,2
1319,617,6
1319,291,4
1319,408,10
1319,418,6
1319,657,4
1319,415,8
1319,858,8
1319,145,8
1319,376,2
1319,324,4
1319,189,6
1319,706,10
1319,510,6
1319,515,8
1319,777,10
1319,724,10
1319,534,6
1320,989,8
1320,793,8
1320,991,8
1320,252,10
1320,993,8
1320,58,6
1320,589,8
1320,6,10
1320,408,8
1320,733,6
1320,593,10
1320,429,6
1320,903,10
1320,291,8
1320,904,8
1320,94,8
1320,908,10
1320,924,10
1320,610,10
1320,617,10
1321,987,6
1321,988,6
1321,990,6
1321,258,4
1321,259,6
1321,64,8
1321,65,8
1321,592,8
1321,952,8
1321,70,2
1321,270,8
1321,76,2
1321,81,10
1321,285,4
1321,36,2
1321,39,6
1321,291,8
1321,905,10
1321,293,8
1321,295,4
1322,987,10
1322,250,10
1322,792,10
1322,252,8
1322,253,10
1322,254,10
1322,59,8
1322,997,10
1322,587,8
1322,1,10
1322,3,6
1322,64,10
1322,262,10
1322,67,10
1322,269,10
1322,590,6
1322,592,10
1322,593,4
1322,594,8
1322,595,8
1323,987,8
1323,248,8
1323,249,10
1323,936,8
1323,258,6
1323,586,2
1323,589,8
1323,65,8
1323,264,8
1323,67,8
1323,265,10
1323,277,10
1323,80,8
1323,81,8
1323,285,8
1323,286,4
1323,900,4
1323,902,8
1323,290,6
1323,903,10
1324,250,8
1324,995,4
1324,256,8
1324,997,6
1324,5,6
1324,6
1324,262,8
1324,267,6
1324,593,10
1324,18,8
1324,276,10
1324,750,8
1324,288,8
1324,903,8
1324,904,10
1324,292,8
1324,908,8
1324,909,10
1324,913,10
1324,919,10
1325,987,10
1325,248,8
1325,932,8
1325,250,10
1325,793,4
1325,252,6
1325,720,10
1325,997,10
1325,258,8
1325,259,8
1325,588,10
1325,589,10
1325,1,10
1325,6
1325,405,6
1325,260,10
1325,948,8
1325,64,8
1325,262,10
1325,264,8
1326,997,10
1326,268,6
1326,593,10
1326,277,6
1326,280,6
1326,641,8
1326,260,8
1326,267,8
1326,418,8
1326,247,6
1326,260,8
1326,265,6
1326,686,8
1326,858,8
1326,457,8
1326,608,8
1326,497,10
1326,188,8
1326,897,10
1326,336,10
1327,256,8
1327,588,10
1327,408,6
1327,262,10
1327,67,10
1327,595,8
1327,272,10
1327,750,10
1327,298,6
1327,445,2
1327,912,8
1327,920,4
1327,783,2
1327,404,2
1327,616,2
1327,619,2
1327,487,8
1327,991,2
1327,476,6
1327,676,10
1328,989,6
1328,990,6
1328,589,8
1328,6,8
1328,736,4
1328,275,8
1328,20,6
1328,750,10
1328,37,6
1328,291,10
1328,780,8
1328,786,6
1328,402,2
1328,405,6
1328,62,10
1328,406,6
1328,608,8
1328,414,6
1328,616,6
1328,479,8
1329,987,6
1329,719,10
1329,990,4
1329,54,4
1329,254,8
1329,995,2
1329,58,6
1329,258,8
1329,586,8
1329,587,4
1329,589,8
1329,1,8
1329,5,8
1329,6,8
1329,6,8
1329,405,8
1329,948,10
1329,407,8
1329,67,10
1329,265,10
1330,250,10
1330,252,8
1330,2,4
1330,266,8
1330,590,10
1330,593,8
1330,210,8
1330,22,10
1330,283,8
1330,759,10
1330,912,10
1330,913,10
1330,919,8
1330,923,6
1330,617,8
1330,947,8
1330,953,10
1330,265,8
1330,435,8
1330,230,6
1331,987,8
1331,250,8
1331,252,8
1331,795,8
1331,997,8
1331,948,4
1331,65,8
1331,67,8
1331,267,10
1331,593,8
1331,951,10
1331,270,8
1331,272,10
1331,287,8
1331,37,8
1331,902,8
1331,904,10
1331,293,6
1331,908,8
1331,909,6
1332,259,8
1332,1,10
1332,288,10
1332,292,6
1332,294,10
1332,908,6
1332,204,2
1332,421,6
1332,223,2
1332,804,10
1332,624,10
1332,481,4
1332,671,6
1332,136,6
1332,307,4
1332,193,10
1332,197,8
1332,500,8
1332,114,10
1332,322,2
1333,987,6
1333,248,10
1333,249,10
1333,930,10
1333,932,8
1333,51,2
1333,937,6
1333,250,10
1333,990,4
1333,793,10
1333,991,6
1333,54,4
1333,252,10
1333,253,10
1333,993,10
